file_id,user_id,task_id,pair_index,prefix_len,prefix,next_action,split,source,transition_score
llm_synth_expanded_883,synthetic,22,13,14,"[""PROCESS_START"", ""MENTION_SELECTED"", ""MENTION_TYPE_UPDATED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_REJECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""MENTION_SUGGESTION_ACCEPTED"", ""STEP_METION"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.9285714285714286
llm_synth_expanded_325,synthetic,33,18,19,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_263,synthetic,41,14,15,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_698,synthetic,44,2,3,"[""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_80,synthetic,31,11,12,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_867,synthetic,43,13,14,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_548,synthetic,25,16,17,"[""PROCESS_START"", ""STEP_RELATIONS"", ""RELATION_SUGGESTION_MARKED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.8235294117647058
llm_synth_expanded_263,synthetic,41,7,8,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_256,synthetic,23,6,7,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""MENTION_DELETED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.8571428571428571
llm_synth_expanded_338,synthetic,44,5,6,"[""PROCESS_START"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.8333333333333334
llm_synth_expanded_263,synthetic,41,11,12,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_698,synthetic,44,4,5,"[""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_742,synthetic,23,2,3,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.6666666666666666
llm_synth_expanded_74,synthetic,43,13,14,"[""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_92,synthetic,23,5,6,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.8333333333333334
llm_synth_expanded_225,synthetic,25,17,18,"[""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_320,synthetic,33,10,11,"[""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_DELETED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_883,synthetic,22,6,7,"[""PROCESS_START"", ""MENTION_SELECTED"", ""MENTION_TYPE_UPDATED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_REJECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.8571428571428571
llm_synth_expanded_625,synthetic,41,8,9,"[""PROCESS_START"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.8888888888888888
llm_synth_expanded_742,synthetic,23,11,12,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.9166666666666666
llm_synth_expanded_835,synthetic,23,1,2,"[""PROCESS_START"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.5
llm_synth_expanded_991,synthetic,11,3,4,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_320,synthetic,33,18,19,"[""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_DELETED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_325,synthetic,33,9,10,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_1229,synthetic,25,16,17,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_171,synthetic,24,3,4,"[""PROCESS_START"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.75
llm_synth_expanded_100,synthetic,41,12,13,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.9230769230769231
llm_synth_expanded_653,synthetic,23,16,17,"[""PROCESS_START"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.9411764705882353
llm_synth_expanded_1229,synthetic,25,10,11,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_124,synthetic,41,7,8,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.875
llm_synth_expanded_93,synthetic,23,6,7,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.8571428571428571
llm_synth_expanded_867,synthetic,43,2,3,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_340,synthetic,44,4,5,"[""PROCESS_START"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.8
llm_synth_expanded_647,synthetic,43,5,6,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.8333333333333334
llm_synth_expanded_1046,synthetic,11,5,6,"[""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_66,synthetic,41,13,14,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_698,synthetic,44,8,9,"[""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_653,synthetic,23,2,3,"[""PROCESS_START"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.6666666666666666
llm_synth_expanded_310,synthetic,23,14,15,"[""PROCESS_START"", ""STEP_RELATIONS"", ""STEP_RELATION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.8
llm_synth_expanded_836,synthetic,23,10,11,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_580,synthetic,41,16,17,"[""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_1046,synthetic,11,3,4,"[""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_580,synthetic,41,10,11,"[""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_1045,synthetic,11,6,7,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_580,synthetic,41,12,13,"[""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_124,synthetic,41,11,12,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.9166666666666666
llm_synth_expanded_78,synthetic,43,8,9,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_153,synthetic,22,5,6,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.8333333333333334
llm_synth_expanded_653,synthetic,23,8,9,"[""PROCESS_START"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.8888888888888888
llm_synth_expanded_171,synthetic,24,15,16,"[""PROCESS_START"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.9375
llm_synth_expanded_1173,synthetic,31,8,9,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_548,synthetic,25,7,8,"[""PROCESS_START"", ""STEP_RELATIONS"", ""RELATION_SUGGESTION_MARKED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.625
llm_synth_expanded_830,synthetic,42,1,2,"[""PROCESS_START"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.5
llm_synth_expanded_225,synthetic,25,9,10,"[""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_715,synthetic,33,16,17,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_959,synthetic,44,6,7,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_171,synthetic,24,12,13,"[""PROCESS_START"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.9230769230769231
llm_synth_expanded_653,synthetic,23,5,6,"[""PROCESS_START"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.8333333333333334
llm_synth_expanded_626,synthetic,11,18,19,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.9473684210526315
llm_synth_expanded_122,synthetic,41,9,10,"[""PROCESS_START"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.9
llm_synth_expanded_836,synthetic,23,8,9,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_615,synthetic,33,12,13,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_626,synthetic,11,11,12,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.9166666666666666
llm_synth_expanded_38,synthetic,12,2,3,"[""PROCESS_START"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.6666666666666666
llm_synth_expanded_325,synthetic,33,3,4,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_181,synthetic,33,4,5,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.6
llm_synth_expanded_1201,synthetic,41,21,22,"[""PROCESS_START"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.9090909090909091
llm_synth_expanded_1174,synthetic,31,13,14,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_339,synthetic,44,3,4,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,0.75
llm_synth_expanded_959,synthetic,44,4,5,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",MENTION_CREATED,train,llm_synthetic_expanded,1.0
