file_id,next_action,pair_index,prefix,prefix_len,prefix_list_temp,prefix_norm,source,split,task_id,transition_score,user_id
12_892c3ac68e,MENTION_SELECTED,20,STEP_MENTION_SUGGESTION MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED,20,"['STEP_MENTION_SUGGESTION', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED']","[""STEP_MENTION_SUGGESTION"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""STEP_METION"", ""STEP_ENTITIES"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",real,val,12,,10
12_892c3ac68e,MENTION_SELECTED,21,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED,20,"['MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED']","[""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""STEP_METION"", ""STEP_ENTITIES"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""MENTION_SELECTED""]",real,val,12,,10
12_892c3ac68e,ENTITY_GROUPED,22,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED,20,"['MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED']","[""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""STEP_METION"", ""STEP_ENTITIES"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED""]",real,val,12,,10
12_892c3ac68e,MENTION_SELECTED,23,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED,20,"['MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED']","[""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""STEP_METION"", ""STEP_ENTITIES"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED""]",real,val,12,,10
12_892c3ac68e,MENTION_SUGGESTION_BOUNDS_UPDATED,24,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED,20,"['MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED']","[""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""STEP_METION"", ""STEP_ENTITIES"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""MENTION_SELECTED""]",real,val,12,,10
12_892c3ac68e,MENTION_SUGGESTION_BOUNDS_UPDATED,25,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED,20,"['MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED']","[""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""STEP_METION"", ""STEP_ENTITIES"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED""]",real,val,12,,10
12_892c3ac68e,UNDO_ACTION,26,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED,20,"['MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED']","[""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""STEP_METION"", ""STEP_ENTITIES"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED""]",real,val,12,,10
12_892c3ac68e,UNDO_ACTION,27,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION,20,"['MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION']","[""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""STEP_METION"", ""STEP_ENTITIES"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""UNDO_ACTION""]",real,val,12,,10
12_892c3ac68e,MENTION_SELECTED,28,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION UNDO_ACTION,20,"['MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION', 'UNDO_ACTION']","[""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""STEP_METION"", ""STEP_ENTITIES"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""UNDO_ACTION"", ""UNDO_ACTION""]",real,val,12,,10
12_892c3ac68e,MENTION_SELECTED,29,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION UNDO_ACTION MENTION_SELECTED,20,"['MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION', 'UNDO_ACTION', 'MENTION_SELECTED']","[""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""STEP_METION"", ""STEP_ENTITIES"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""UNDO_ACTION"", ""UNDO_ACTION"", ""MENTION_SELECTED""]",real,val,12,,10
12_892c3ac68e,ENTITY_GROUPED,30,MENTION_SUGGESTION_ACCEPTED STEP_METION STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION UNDO_ACTION MENTION_SELECTED MENTION_SELECTED,20,"['MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION', 'UNDO_ACTION', 'MENTION_SELECTED', 'MENTION_SELECTED']","[""MENTION_SUGGESTION_ACCEPTED"", ""STEP_METION"", ""STEP_ENTITIES"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""UNDO_ACTION"", ""UNDO_ACTION"", ""MENTION_SELECTED"", ""MENTION_SELECTED""]",real,val,12,,10
12_892c3ac68e,STEP_RELATION_SUGGESTION,31,STEP_METION STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION UNDO_ACTION MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED,20,"['STEP_METION', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION', 'UNDO_ACTION', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED']","[""STEP_METION"", ""STEP_ENTITIES"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""UNDO_ACTION"", ""UNDO_ACTION"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED""]",real,val,12,,10
12_892c3ac68e,RELATION_SUGGESTION_ACCEPTED,32,STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION UNDO_ACTION MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION,20,"['STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION', 'UNDO_ACTION', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION']","[""STEP_ENTITIES"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""UNDO_ACTION"", ""UNDO_ACTION"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""STEP_RELATION_SUGGESTION""]",real,val,12,,10
