file_id,user_id,task_id,pair_index,prefix_len,prefix,next_action,split,prefix_list,source,transition_score,weight
12_892c3ac68e,10,12,27,20,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION,UNDO_ACTION,val,"['MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION']",real,,
12_892c3ac68e,10,12,28,20,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION UNDO_ACTION,MENTION_SELECTED,val,"['MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION', 'UNDO_ACTION']",real,,
12_892c3ac68e,10,12,29,20,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION UNDO_ACTION MENTION_SELECTED,MENTION_SELECTED,val,"['MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION', 'UNDO_ACTION', 'MENTION_SELECTED']",real,,
12_892c3ac68e,10,12,30,20,MENTION_SUGGESTION_ACCEPTED STEP_METION STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION UNDO_ACTION MENTION_SELECTED MENTION_SELECTED,ENTITY_GROUPED,val,"['MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION', 'UNDO_ACTION', 'MENTION_SELECTED', 'MENTION_SELECTED']",real,,
12_892c3ac68e,10,12,31,20,STEP_METION STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION UNDO_ACTION MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED,STEP_RELATION_SUGGESTION,val,"['STEP_METION', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION', 'UNDO_ACTION', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED']",real,,
12_892c3ac68e,10,12,32,20,STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION UNDO_ACTION MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION,RELATION_SUGGESTION_ACCEPTED,val,"['STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION', 'UNDO_ACTION', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION']",real,,
12_892c3ac68e,10,12,33,20,MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION UNDO_ACTION MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED,RELATION_SUGGESTION_ACCEPTED,val,"['MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION', 'UNDO_ACTION', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'RELATION_SUGGESTION_ACCEPTED']",real,,
12_892c3ac68e,10,12,34,20,MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION UNDO_ACTION MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED,RELATION_SUGGESTION_ACCEPTED,val,"['MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION', 'UNDO_ACTION', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED']",real,,
12_892c3ac68e,10,12,35,20,MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION UNDO_ACTION MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED,RELATION_SUGGESTION_ACCEPTED,val,"['MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION', 'UNDO_ACTION', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED']",real,,
12_892c3ac68e,10,12,36,20,MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION UNDO_ACTION MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED,RELATION_SUGGESTION_MARKED,val,"['MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION', 'UNDO_ACTION', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED']",real,,
12_892c3ac68e,10,12,37,20,TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION UNDO_ACTION MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_MARKED,RELATION_SUGGESTION_REJECTED,val,"['TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION', 'UNDO_ACTION', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_MARKED']",real,,
12_892c3ac68e,10,12,38,20,TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION UNDO_ACTION MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_MARKED RELATION_SUGGESTION_REJECTED,RELATION_SUGGESTION_ACCEPTED,val,"['TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION', 'UNDO_ACTION', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_MARKED', 'RELATION_SUGGESTION_REJECTED']",real,,
12_892c3ac68e,10,12,39,20,MENTION_CREATED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION UNDO_ACTION MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_MARKED RELATION_SUGGESTION_REJECTED RELATION_SUGGESTION_ACCEPTED,RELATION_SUGGESTION_ACCEPTED,val,"['MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION', 'UNDO_ACTION', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_MARKED', 'RELATION_SUGGESTION_REJECTED', 'RELATION_SUGGESTION_ACCEPTED']",real,,
12_892c3ac68e,10,12,40,20,MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION UNDO_ACTION MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_MARKED RELATION_SUGGESTION_REJECTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED,RELATION_SUGGESTION_ACCEPTED,val,"['MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION', 'UNDO_ACTION', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_MARKED', 'RELATION_SUGGESTION_REJECTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED']",real,,
12_892c3ac68e,10,12,41,20,MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION UNDO_ACTION MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_MARKED RELATION_SUGGESTION_REJECTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED,RELATION_SUGGESTION_ACCEPTED,val,"['MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION', 'UNDO_ACTION', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_MARKED', 'RELATION_SUGGESTION_REJECTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED']",real,,
12_892c3ac68e,10,12,42,20,ENTITY_GROUPED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION UNDO_ACTION MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_MARKED RELATION_SUGGESTION_REJECTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED,RELATION_SUGGESTION_ACCEPTED,val,"['ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION', 'UNDO_ACTION', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_MARKED', 'RELATION_SUGGESTION_REJECTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED']",real,,
12_892c3ac68e,10,12,43,20,MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION UNDO_ACTION MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_MARKED RELATION_SUGGESTION_REJECTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED,STEP_RELATIONS,val,"['MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION', 'UNDO_ACTION', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_MARKED', 'RELATION_SUGGESTION_REJECTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED']",real,,
12_892c3ac68e,10,12,44,20,MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION UNDO_ACTION MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_MARKED RELATION_SUGGESTION_REJECTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED STEP_RELATIONS,MENTION_SELECTED,val,"['MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION', 'UNDO_ACTION', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_MARKED', 'RELATION_SUGGESTION_REJECTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'STEP_RELATIONS']",real,,
12_892c3ac68e,10,12,45,20,MENTION_SUGGESTION_BOUNDS_UPDATED UNDO_ACTION UNDO_ACTION MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_MARKED RELATION_SUGGESTION_REJECTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED STEP_RELATIONS MENTION_SELECTED,RELATION_UNMARKED,val,"['MENTION_SUGGESTION_BOUNDS_UPDATED', 'UNDO_ACTION', 'UNDO_ACTION', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_MARKED', 'RELATION_SUGGESTION_REJECTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'STEP_RELATIONS', 'MENTION_SELECTED']",real,,
